,datetime,year,month,day_of_week,buy_hour,place,total_items,total,angbutter,plain_bread,jam,americano,croissant,caffe_latte,tiramisu_croissant,cacao_deep,pain_au_chocolat,almond_croissant,croque_monsieur,mad_garlic,milk_tea,getau_chocolat,pandoro,cheese_cake
563,2019-09-19 15:53:00,2019,September,Thur,16:00:00,동면,5,23100.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
564,2019-09-19 16:04:00,2019,September,Thur,16:00:00,강남동,3,15600.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,2019-09-19 16:17:00,2019,September,Thur,16:00:00,동면,4,30500.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
566,2019-09-19 16:27:00,2019,September,Thur,16:00:00,석사동,7,34600.0,2,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0
567,2019-09-19 16:33:00,2019,September,Thur,17:00:00,동면,4,16000.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
568,2019-09-20 11:06:00,2019,September,Fri,11:00:00,퇴계동,9,39700.0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0
569,2019-09-20 11:32:00,2019,September,Fri,12:00:00,효자 2동,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2019-09-20 11:48:00,2019,September,Fri,12:00:00,소양동,4,19300.0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
571,2019-09-20 12:53:00,2019,September,Fri,13:00:00,후평 2동,5,21000.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
572,2019-09-20 12:59:00,2019,September,Fri,13:00:00,효자 3동,3,15100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
573,2019-09-20 13:28:00,2019,September,Fri,13:00:00,후평 1동,3,14800.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
574,2019-09-20 13:44:00,2019,September,Fri,14:00:00,후평 1동,8,40400.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,2019-09-20 14:58:00,2019,September,Fri,15:00:00,후평 1동,4,18300.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
576,2019-09-20 16:08:00,2019,September,Fri,16:00:00,소양동,1,18000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577,2019-09-21 11:06:00,2019,September,Sat,11:00:00,후평 2동,3,17800.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
578,2019-09-21 11:08:00,2019,September,Sat,11:00:00,후평 1동,7,39300.0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
579,2019-09-21 11:12:00,2019,September,Sat,11:00:00,조운동,4,14000.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
580,2019-09-21 11:19:00,2019,September,Sat,11:00:00,후평 3동,5,23600.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
581,2019-09-21 11:22:00,2019,September,Sat,11:00:00,효자 2동,3,18300.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
582,2019-09-21 11:39:00,2019,September,Sat,12:00:00,동면,5,21100.0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
583,2019-09-21 12:01:00,2019,September,Sat,12:00:00,교동,3,17000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
584,2019-09-21 12:08:00,2019,September,Sat,12:00:00,약사명동,2,15800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,2019-09-21 12:16:00,2019,September,Sat,12:00:00,후평 1동,3,17600.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,2019-09-21 12:27:00,2019,September,Sat,12:00:00,후평 2동,3,16100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587,2019-09-21 12:28:00,2019,September,Sat,12:00:00,퇴계동,8,37900.0,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
588,2019-09-21 13:38:00,2019,September,Sat,14:00:00,효자 2동,4,18800.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
589,2019-09-21 13:56:00,2019,September,Sat,14:00:00,신사우동,4,25100.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
590,2019-09-21 14:15:00,2019,September,Sat,14:00:00,후평 3동,3,19300.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
591,2019-09-22 11:09:00,2019,September,Sun,11:00:00,동면,3,14100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
592,2019-09-22 11:18:00,2019,September,Sun,11:00:00,동내면,7,30900.0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
593,2019-09-22 11:33:00,2019,September,Sun,12:00:00,후평 2동,3,14500.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
594,2019-09-22 11:46:00,2019,September,Sun,12:00:00,동면,4,18600.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
595,2019-09-22 12:01:00,2019,September,Sun,12:00:00,효자 1동,2,14100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2019-09-22 12:05:00,2019,September,Sun,12:00:00,동면,4,17000.0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
597,2019-09-22 12:06:00,2019,September,Sun,12:00:00,효자 1동,4,22300.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
598,2019-09-22 12:07:00,2019,September,Sun,12:00:00,강남동,7,34100.0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0
599,2019-09-22 12:08:00,2019,September,Sun,12:00:00,효자 1동,4,17800.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
600,2019-09-22 12:19:00,2019,September,Sun,12:00:00,후평 1동,6,24300.0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
601,2019-09-22 12:33:00,2019,September,Sun,13:00:00,조운동,2,15300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2019-09-22 12:51:00,2019,September,Sun,13:00:00,후평 2동,3,14800.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
603,2019-09-22 12:54:00,2019,September,Sun,13:00:00,효자 3동,5,21300.0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
604,2019-09-22 12:56:00,2019,September,Sun,13:00:00,퇴계동,3,15100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
605,2019-09-22 13:01:00,2019,September,Sun,13:00:00,동면,3,20000.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
606,2019-09-23 11:25:00,2019,September,Mon,11:00:00,효자 2동,3,16300.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
607,2019-09-23 12:08:00,2019,September,Mon,12:00:00,효자 2동,3,15800.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
608,2019-09-23 12:43:00,2019,September,Mon,13:00:00,후평 3동,3,15000.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
609,2019-09-23 13:22:00,2019,September,Mon,13:00:00,동면,4,18300.0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
610,2019-09-23 13:41:00,2019,September,Mon,14:00:00,후평 3동,4,24600.0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
611,2019-09-23 14:02:00,2019,September,Mon,14:00:00,소양동,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2019-09-23 15:25:00,2019,September,Mon,15:00:00,효자 3동,4,24900.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
613,2019-09-23 15:54:00,2019,September,Mon,16:00:00,강남동,5,20500.0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
614,2019-09-23 16:13:00,2019,September,Mon,16:00:00,효자 3동,4,22300.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
615,2019-09-25 11:05:00,2019,September,Wed,11:00:00,동면,3,14800.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
616,2019-09-25 12:21:00,2019,September,Wed,12:00:00,동면,3,21500.0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
617,2019-09-25 13:12:00,2019,September,Wed,13:00:00,소양동,9,49700.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2019-09-25 15:18:00,2019,September,Wed,15:00:00,소양동,6,26300.0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0
619,2019-09-25 15:39:00,2019,September,Wed,16:00:00,후평 2동,4,17800.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
620,2019-09-25 16:10:00,2019,September,Wed,16:00:00,약사명동,3,17300.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
621,2019-09-26 11:48:00,2019,September,Thur,12:00:00,후평 1동,2,14500.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
622,2019-09-26 14:23:00,2019,September,Thur,14:00:00,후평 2동,1,24800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2019-09-26 14:45:00,2019,September,Thur,15:00:00,동면,3,14800.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
624,2019-09-27 12:30:00,2019,September,Fri,12:00:00,신사우동,3,21300.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
625,2019-09-27 13:07:00,2019,September,Fri,13:00:00,후평 1동,1,15800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2019-09-27 13:13:00,2019,September,Fri,13:00:00,동면,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2019-09-27 14:35:00,2019,September,Fri,15:00:00,소양동,4,19600.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,2019-09-27 14:42:00,2019,September,Fri,15:00:00,퇴계동,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2019-09-27 15:42:00,2019,September,Fri,16:00:00,조운동,3,14800.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,2019-09-27 16:12:00,2019,September,Fri,16:00:00,후평 2동,8,36100.0,2,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0
631,2019-09-28 11:11:00,2019,September,Sat,11:00:00,소양동,6,28700.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
632,2019-09-28 11:27:00,2019,September,Sat,11:00:00,교동,3,14300.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
633,2019-09-28 12:23:00,2019,September,Sat,12:00:00,동면,4,18000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
634,2019-09-28 12:27:00,2019,September,Sat,12:00:00,약사명동,4,21800.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
635,2019-09-28 12:37:00,2019,September,Sat,13:00:00,후평 3동,4,21800.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
636,2019-09-28 12:41:00,2019,September,Sat,13:00:00,퇴계동,5,22100.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
637,2019-09-28 12:52:00,2019,September,Sat,13:00:00,신사우동,9,41400.0,3,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
638,2019-09-28 13:36:00,2019,September,Sat,14:00:00,석사동,3,14800.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
639,2019-09-28 13:52:00,2019,September,Sat,14:00:00,후평 2동,6,27100.0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
640,2019-09-28 14:07:00,2019,September,Sat,14:00:00,후평 2동,5,25800.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641,2019-09-28 15:11:00,2019,September,Sat,15:00:00,신사우동,2,20100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2019-09-28 16:01:00,2019,September,Sat,16:00:00,후평 1동,3,15300.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
643,2019-09-28 16:12:00,2019,September,Sat,16:00:00,후평 3동,2,15800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
644,2019-09-29 11:03:00,2019,September,Sun,11:00:00,동면,5,24400.0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
645,2019-09-29 11:06:00,2019,September,Sun,11:00:00,퇴계동,3,18800.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
646,2019-09-29 11:17:00,2019,September,Sun,11:00:00,후평 3동,3,14800.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
647,2019-09-29 11:30:00,2019,September,Sun,12:00:00,후평 2동,4,17000.0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
648,2019-09-29 11:39:00,2019,September,Sun,12:00:00,후평 2동,4,23100.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
649,2019-09-29 11:49:00,2019,September,Sun,12:00:00,후평 1동,3,17300.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
650,2019-09-29 12:00:00,2019,September,Sun,12:00:00,동면,2,14800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
651,2019-09-29 12:13:00,2019,September,Sun,12:00:00,조운동,4,23800.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
652,2019-09-29 13:50:00,2019,September,Sun,14:00:00,신사우동,3,15300.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
653,2019-09-29 13:59:00,2019,September,Sun,14:00:00,후평 1동,4,15300.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
654,2019-09-29 14:02:00,2019,September,Sun,14:00:00,효자 2동,3,29900.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,2019-09-29 15:05:00,2019,September,Sun,15:00:00,효자 2동,3,19600.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
656,2019-09-29 15:22:00,2019,September,Sun,15:00:00,강남동,7,27800.0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
657,2019-09-29 15:31:00,2019,September,Sun,16:00:00,후평 3동,2,14800.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
658,2019-09-30 12:35:00,2019,September,Mon,13:00:00,동면,3,18600.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
659,2019-09-30 12:47:00,2019,September,Mon,13:00:00,강남동,2,17300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2019-09-30 13:03:00,2019,September,Mon,13:00:00,후평 3동,4,18600.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
661,2019-09-30 13:43:00,2019,September,Mon,14:00:00,퇴계동,5,27600.0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
662,2019-09-30 15:17:00,2019,September,Mon,15:00:00,신사우동,2,15500.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
663,2019-09-30 16:04:00,2019,September,Mon,16:00:00,효자 1동,4,16000.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,2019-10-02 11:58:00,2019,October,Wed,12:00:00,석사동,4,19300.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
665,2019-10-02 12:35:00,2019,October,Wed,13:00:00,후평 3동,2,15500.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
666,2019-10-02 14:16:00,2019,October,Wed,14:00:00,후평 3동,3,17000.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
667,2019-10-02 14:18:00,2019,October,Wed,14:00:00,후평 2동,4,16000.0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
668,2019-10-02 15:57:00,2019,October,Wed,16:00:00,동면,3,24500.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2019-10-02 16:12:00,2019,October,Wed,16:00:00,동면,3,15000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
670,2019-10-03 11:07:00,2019,October,Thur,11:00:00,소양동,3,17800.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
671,2019-10-03 11:20:00,2019,October,Thur,11:00:00,후평 2동,3,14300.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
672,2019-10-03 11:53:00,2019,October,Thur,12:00:00,후평 1동,4,18300.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
673,2019-10-03 12:05:00,2019,October,Thur,12:00:00,후평 2동,3,16100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
674,2019-10-03 12:12:00,2019,October,Thur,12:00:00,후평 1동,4,22300.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
675,2019-10-03 12:17:00,2019,October,Thur,12:00:00,후평 2동,5,28300.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2019-10-03 12:28:00,2019,October,Thur,12:00:00,조운동,2,15800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677,2019-10-03 12:54:00,2019,October,Thur,13:00:00,동내면,2,14300.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
678,2019-10-03 13:17:00,2019,October,Thur,13:00:00,후평 1동,3,24000.0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
679,2019-10-03 13:42:00,2019,October,Thur,14:00:00,교동,4,18800.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
680,2019-10-03 14:20:00,2019,October,Thur,14:00:00,후평 1동,4,19600.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
681,2019-10-03 14:25:00,2019,October,Thur,14:00:00,소양동,4,22800.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
682,2019-10-03 14:34:00,2019,October,Thur,15:00:00,퇴계동,2,14800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
683,2019-10-03 14:44:00,2019,October,Thur,15:00:00,효자 3동,3,19300.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
684,2019-10-03 14:50:00,2019,October,Thur,15:00:00,후평 2동,5,21800.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
685,2019-10-03 14:50:00,2019,October,Thur,15:00:00,후평 2동,3,15400.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,2019-10-03 15:53:00,2019,October,Thur,16:00:00,신사우동,3,16000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
687,2019-10-04 12:29:00,2019,October,Fri,12:00:00,후평 3동,3,15100.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688,2019-10-04 14:26:00,2019,October,Fri,14:00:00,교동,5,32900.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
689,2019-10-05 12:39:00,2019,October,Sat,13:00:00,퇴계동,6,31800.0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0
690,2019-10-05 13:34:00,2019,October,Sat,14:00:00,동면,2,15300.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
691,2019-10-05 14:19:00,2019,October,Sat,14:00:00,효자 1동,2,15800.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
692,2019-10-05 15:00:00,2019,October,Sat,15:00:00,후평 1동,2,15500.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
693,2019-10-05 11:03:00,2019,October,Sat,11:00:00,소양동,3,20900.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,2019-10-06 11:08:00,2019,October,Sun,11:00:00,석사동,3,15800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
695,2019-10-06 11:25:00,2019,October,Sun,11:00:00,후평 2동,5,21300.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2019-10-06 11:58:00,2019,October,Sun,12:00:00,효자 3동,3,18300.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
697,2019-10-06 12:05:00,2019,October,Sun,12:00:00,효자 3동,3,15300.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
698,2019-10-06 12:31:00,2019,October,Sun,13:00:00,소양동,3,16300.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
699,2019-10-06 12:51:00,2019,October,Sun,13:00:00,후평 3동,6,25300.0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
700,2019-10-06 13:51:00,2019,October,Sun,14:00:00,소양동,3,19300.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701,2019-10-07 11:12:00,2019,October,Mon,11:00:00,퇴계동,3,19800.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
702,2019-10-07 12:00:00,2019,October,Mon,12:00:00,효자 3동,3,16100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
703,2019-10-07 12:24:00,2019,October,Mon,12:00:00,후평 2동,3,17300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,2019-10-07 13:31:00,2019,October,Mon,14:00:00,소양동,3,15100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
705,2019-10-07 15:41:00,2019,October,Mon,16:00:00,후평 1동,3,15600.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
706,2019-10-07 16:12:00,2019,October,Mon,16:00:00,신사우동,3,17300.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707,2019-10-07 16:49:00,2019,October,Mon,17:00:00,효자 2동,3,16100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
708,2019-10-09 11:09:00,2019,October,Wed,11:00:00,강남동,3,14300.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
709,2019-10-09 11:18:00,2019,October,Wed,11:00:00,퇴계동,2,16100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
710,2019-10-09 11:21:00,2019,October,Wed,11:00:00,후평 2동,3,14800.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
711,2019-10-10 12:02:00,2019,October,Thur,12:00:00,퇴계동,3,15100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
712,2019-10-10 12:08:00,2019,October,Thur,12:00:00,동면,4,18300.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
713,2019-10-10 12:49:00,2019,October,Thur,13:00:00,후평 1동,4,18600.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
714,2019-10-10 13:05:00,2019,October,Thur,13:00:00,신사우동,11,53980.000000000015,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
715,2019-10-10 14:32:00,2019,October,Thur,15:00:00,효자 2동,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,2019-10-11 11:18:00,2019,October,Fri,11:00:00,강남동,3,14800.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
717,2019-10-11 11:24:00,2019,October,Fri,11:00:00,동면,4,17300.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
718,2019-10-11 11:34:00,2019,October,Fri,12:00:00,후평 3동,3,14800.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
719,2019-10-11 12:38:00,2019,October,Fri,13:00:00,효자 2동,3,15100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
720,2019-10-11 14:09:00,2019,October,Fri,14:00:00,후평 3동,4,20800.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
721,2019-10-11 14:29:00,2019,October,Fri,14:00:00,후평 1동,1,15500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722,2019-10-11 15:00:00,2019,October,Fri,15:00:00,약사명동,2,14800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
723,2019-10-12 11:07:00,2019,October,Sat,11:00:00,조운동,3,20500.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
724,2019-10-12 11:40:00,2019,October,Sat,12:00:00,효자 3동,3,15100.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,2019-10-12 12:00:00,2019,October,Sat,12:00:00,후평 1동,4,17300.0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
726,2019-10-12 12:38:00,2019,October,Sat,13:00:00,신사우동,3,15800.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
727,2019-10-12 13:02:00,2019,October,Sat,13:00:00,조운동,4,19300.0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
728,2019-10-12 13:11:00,2019,October,Sat,13:00:00,후평 1동,3,23800.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
729,2019-10-12 13:23:00,2019,October,Sat,13:00:00,교동,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
730,2019-10-12 15:22:00,2019,October,Sat,15:00:00,후평 2동,5,26000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,2019-10-13 11:08:00,2019,October,Sun,11:00:00,강남동,3,14500.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
732,2019-10-13 11:10:00,2019,October,Sun,11:00:00,후평 1동,3,14500.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
733,2019-10-13 11:18:00,2019,October,Sun,11:00:00,후평 2동,5,22800.0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
734,2019-10-13 11:20:00,2019,October,Sun,11:00:00,석사동,6,25800.0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0
735,2019-10-13 11:30:00,2019,October,Sun,12:00:00,후평 2동,3,15000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
736,2019-10-13 12:55:00,2019,October,Sun,13:00:00,후평 1동,3,18500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
737,2019-10-13 13:01:00,2019,October,Sun,13:00:00,동면,2,14800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,2019-10-13 13:07:00,2019,October,Sun,13:00:00,후평 2동,3,17300.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
739,2019-10-13 13:15:00,2019,October,Sun,13:00:00,효자 1동,7,41100.0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0
740,2019-10-13 13:48:00,2019,October,Sun,14:00:00,석사동,4,21500.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
741,2019-10-13 14:32:00,2019,October,Sun,15:00:00,후평 3동,2,15600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
742,2019-10-13 14:42:00,2019,October,Sun,15:00:00,동내면,4,22800.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
743,2019-10-13 14:48:00,2019,October,Sun,15:00:00,후평 2동,5,21300.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744,2019-10-13 14:54:00,2019,October,Sun,15:00:00,후평 3동,4,27600.0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
745,2019-10-14 11:08:00,2019,October,Mon,11:00:00,소양동,4,26000.0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
746,2019-10-14 11:26:00,2019,October,Mon,11:00:00,동면,6,26900.0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
747,2019-10-14 11:40:00,2019,October,Mon,12:00:00,후평 3동,2,14800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
748,2019-10-14 12:09:00,2019,October,Mon,12:00:00,후평 2동,3,14800.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
749,2019-10-14 12:21:00,2019,October,Mon,12:00:00,후평 3동,3,17300.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
